journey_id,prospect_id,primary_campaign_id,primary_channel_id,current_stage_id,lead_id,registration_id,activation_id,lead_created_ts,registration_started_ts,registration_completed_ts,first_login_ts,second_key_action_ts,qualification_status,registration_status,activation_status,is_lead,is_registered,is_activated,is_consolidated,estimated_monthly_contribution,estimated_12m_balance,estimated_annual_revenue
JR0011631,PR010369,CP004,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011632,PR010370,CP001,CH001,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011633,PR010371,CP016,CH007,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011634,PR010372,CP006,CH002,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011635,PR010373,CP007,CH003,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011636,PR010374,CP010,CH004,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011637,PR010374,CP012,CH005,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011638,PR010375,CP010,CH004,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011639,PR010376,CP010,CH004,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011640,PR010377,CP007,CH003,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011641,PR010378,CP005,CH002,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011642,PR010379,CP010,CH004,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011643,PR010380,CP010,CH004,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011644,PR010381,CP005,CH002,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011645,PR010382,CP005,CH002,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011646,PR010383,CP008,CH003,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011647,PR010384,CP011,CH004,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011648,PR010385,CP002,CH001,ST04,LD00001523,,,2025-09-25 04:17:00,,,,,qualified,,,1,0,0,0,0.0,0.0,0.0
JR0011649,PR010386,CP003,CH001,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011650,PR010387,CP004,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011651,PR010388,CP002,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011652,PR010389,CP003,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011653,PR010390,CP008,CH003,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011654,PR010391,CP001,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011655,PR010391,CP005,CH002,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011656,PR010392,CP009,CH003,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011657,PR010393,CP001,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011658,PR010394,CP005,CH002,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011659,PR010395,CP013,CH005,ST04,LD00001524,,,2025-03-21 10:06:25,,,,,qualified,,,1,0,0,0,0.0,0.0,0.0
JR0011660,PR010396,CP012,CH005,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011661,PR010397,CP007,CH003,ST04,LD00001525,,,2025-10-18 13:13:38,,,,,qualified,,,1,0,0,0,0.0,0.0,0.0
JR0011662,PR010398,CP002,CH001,ST04,LD00001526,,,2025-09-19 20:11:43,,,,,qualified,,,1,0,0,0,0.0,0.0,0.0
JR0011663,PR010399,CP015,CH006,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011664,PR010400,CP003,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011665,PR010401,CP001,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011666,PR010401,CP003,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011667,PR010402,CP001,CH001,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011668,PR010403,CP001,CH001,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011669,PR010403,CP008,CH003,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011670,PR010404,CP009,CH003,ST05,LD00001527,RG00000727,,2025-04-15 21:29:35,2025-04-17 20:53:35,,,,qualified,abandoned,,1,0,0,0,0.0,0.0,0.0
JR0011671,PR010405,CP001,CH001,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011672,PR010405,CP006,CH002,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011673,PR010406,CP001,CH001,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011674,PR010406,CP001,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011675,PR010407,CP003,CH001,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011676,PR010407,CP007,CH003,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011677,PR010408,CP012,CH005,ST04,LD00001528,,,2025-08-21 12:46:15,,,,,qualified,,,1,0,0,0,0.0,0.0,0.0
JR0011678,PR010409,CP008,CH003,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011679,PR010410,CP005,CH002,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011680,PR010411,CP002,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011681,PR010412,CP005,CH002,ST04,LD00001529,,,2025-08-30 16:58:34,,,,,qualified,,,1,0,0,0,0.0,0.0,0.0
JR0011682,PR010413,CP001,CH001,ST03,LD00001530,,,2025-11-09 02:13:29,,,,,unqualified,,,1,0,0,0,0.0,0.0,0.0
JR0011683,PR010414,CP003,CH001,ST03,LD00001531,,,2025-03-22 04:24:47,,,,,unqualified,,,1,0,0,0,0.0,0.0,0.0
JR0011684,PR010415,CP002,CH001,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011685,PR010416,CP011,CH004,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011686,PR010417,CP001,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011687,PR010418,CP012,CH005,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011688,PR010418,CP018,CH008,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011689,PR010419,CP005,CH002,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011690,PR010420,CP011,CH004,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011691,PR010420,CP001,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011692,PR010421,CP004,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011693,PR010422,CP010,CH004,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011694,PR010423,CP014,CH006,ST05,LD00001532,RG00000728,,2025-07-29 03:34:59,2025-08-01 05:43:59,,,,qualified,abandoned,,1,0,0,0,0.0,0.0,0.0
JR0011695,PR010424,CP016,CH007,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011696,PR010425,CP003,CH001,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011697,PR010426,CP003,CH001,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011698,PR010427,CP012,CH005,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011699,PR010428,CP004,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011700,PR010429,CP001,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011701,PR010430,CP001,CH001,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011702,PR010431,CP003,CH001,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011703,PR010432,CP013,CH005,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011704,PR010433,CP002,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011705,PR010434,CP012,CH005,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011706,PR010434,CP007,CH003,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011707,PR010435,CP013,CH005,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011708,PR010436,CP001,CH001,ST05,LD00001533,RG00000729,,2025-06-03 02:27:21,2025-06-04 13:56:21,,,,qualified,abandoned,,1,0,0,0,0.0,0.0,0.0
JR0011709,PR010437,CP002,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011710,PR010438,CP010,CH004,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011711,PR010439,CP007,CH003,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011712,PR010440,CP003,CH001,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011713,PR010441,CP011,CH004,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011714,PR010442,CP010,CH004,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011715,PR010443,CP017,CH007,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011716,PR010444,CP001,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011717,PR010445,CP001,CH001,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011718,PR010446,CP002,CH001,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011719,PR010446,CP007,CH003,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011720,PR010447,CP011,CH004,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011721,PR010448,CP008,CH003,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011722,PR010449,CP001,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011723,PR010450,CP008,CH003,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011724,PR010451,CP004,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011725,PR010452,CP001,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011726,PR010453,CP003,CH001,ST05,LD00001534,RG00000730,,2025-06-19 07:16:33,2025-06-19 22:26:33,,,,qualified,abandoned,,1,0,0,0,0.0,0.0,0.0
JR0011727,PR010453,CP014,CH006,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011728,PR010454,CP010,CH004,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011729,PR010454,CP005,CH002,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011730,PR010455,CP014,CH006,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011731,PR010456,CP005,CH002,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011732,PR010457,CP003,CH001,ST03,LD00001535,,,2025-06-27 06:44:07,,,,,unqualified,,,1,0,0,0,0.0,0.0,0.0
JR0011733,PR010458,CP002,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011734,PR010458,CP010,CH004,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011735,PR010459,CP003,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011736,PR010460,CP001,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011737,PR010461,CP005,CH002,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011738,PR010462,CP004,CH001,ST04,LD00001536,,,2025-04-17 21:31:31,,,,,qualified,,,1,0,0,0,0.0,0.0,0.0
JR0011739,PR010463,CP014,CH006,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011740,PR010463,CP003,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011741,PR010464,CP007,CH003,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011742,PR010465,CP013,CH005,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011743,PR010465,CP003,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011744,PR010466,CP013,CH005,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011745,PR010467,CP013,CH005,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011746,PR010468,CP006,CH002,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011747,PR010469,CP007,CH003,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011748,PR010470,CP014,CH006,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011749,PR010471,CP006,CH002,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011750,PR010472,CP008,CH003,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011751,PR010473,CP002,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011752,PR010474,CP014,CH006,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011753,PR010475,CP001,CH001,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011754,PR010476,CP007,CH003,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011755,PR010477,CP007,CH003,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011756,PR010478,CP016,CH007,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011757,PR010479,CP007,CH003,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011758,PR010480,CP005,CH002,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011759,PR010481,CP003,CH001,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011760,PR010482,CP008,CH003,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011761,PR010483,CP013,CH005,ST04,LD00001537,,,2025-08-01 18:40:18,,,,,qualified,,,1,0,0,0,0.0,0.0,0.0
JR0011762,PR010484,CP001,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011763,PR010485,CP001,CH001,ST05,LD00001538,RG00000731,,2025-10-23 00:53:41,2025-10-23 16:40:41,,,,qualified,abandoned,,1,0,0,0,0.0,0.0,0.0
JR0011764,PR010486,CP009,CH003,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011765,PR010487,CP001,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011766,PR010488,CP002,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011767,PR010489,CP011,CH004,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011768,PR010489,CP008,CH003,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011769,PR010489,CP002,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011770,PR010490,CP002,CH001,ST05,LD00001539,RG00000732,,2025-05-18 02:25:01,2025-05-19 16:26:01,,,,qualified,abandoned,,1,0,0,0,0.0,0.0,0.0
JR0011771,PR010491,CP010,CH004,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011772,PR010492,CP013,CH005,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011773,PR010493,CP008,CH003,ST05,LD00001540,RG00000733,,2025-07-04 18:35:45,2025-07-05 03:44:45,,,,qualified,abandoned,,1,0,0,0,0.0,0.0,0.0
JR0011774,PR010494,CP008,CH003,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011775,PR010495,CP004,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011776,PR010496,CP003,CH001,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011777,PR010496,CP002,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011778,PR010497,CP008,CH003,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011779,PR010498,CP001,CH001,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011780,PR010499,CP006,CH002,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011781,PR010500,CP001,CH001,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011782,PR010501,CP002,CH001,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011783,PR010502,CP004,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011784,PR010503,CP001,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011785,PR010504,CP007,CH003,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011786,PR010505,CP001,CH001,ST03,LD00001541,,,2025-11-13 14:17:30,,,,,unqualified,,,1,0,0,0,0.0,0.0,0.0
JR0011787,PR010506,CP001,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011788,PR010507,CP001,CH001,ST05,LD00001542,RG00000734,,2025-10-04 05:58:19,2025-10-04 12:26:19,,,,qualified,abandoned,,1,0,0,0,0.0,0.0,0.0
JR0011789,PR010507,CP003,CH001,ST05,LD00001543,RG00000735,,2025-10-10 19:40:19,2025-10-12 19:38:19,,,,qualified,abandoned,,1,0,0,0,0.0,0.0,0.0
JR0011790,PR010508,CP002,CH001,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011791,PR010509,CP007,CH003,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011792,PR010510,CP001,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011793,PR010511,CP002,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011794,PR010512,CP012,CH005,ST05,LD00001544,RG00000736,,2025-06-18 14:25:36,2025-06-20 06:27:36,,,,qualified,abandoned,,1,0,0,0,0.0,0.0,0.0
JR0011795,PR010513,CP001,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011796,PR010514,CP018,CH008,ST04,LD00001545,,,2025-03-22 14:16:45,,,,,qualified,,,1,0,0,0,0.0,0.0,0.0
JR0011797,PR010515,CP005,CH002,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011798,PR010516,CP016,CH007,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011799,PR010517,CP008,CH003,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011800,PR010518,CP005,CH002,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011801,PR010519,CP003,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011802,PR010520,CP009,CH003,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011803,PR010521,CP001,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011804,PR010522,CP001,CH001,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011805,PR010523,CP003,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011806,PR010524,CP006,CH002,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011807,PR010525,CP001,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011808,PR010526,CP007,CH003,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011809,PR010527,CP002,CH001,ST05,LD00001546,RG00000737,,2025-03-02 18:23:47,2025-03-03 15:14:47,,,,qualified,abandoned,,1,0,0,0,0.0,0.0,0.0
JR0011810,PR010528,CP001,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011811,PR010529,CP010,CH004,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011812,PR010530,CP001,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011813,PR010531,CP008,CH003,ST08,LD00001547,RG00000738,AC00000158,2025-07-17 05:37:16,2025-07-17 09:04:16,2025-07-17 14:41:16,2025-07-18 19:58:16,2025-07-28 19:58:16,qualified,completed,consolidated,1,1,1,1,1831.51,21978.12,395.61
JR0011814,PR010532,CP009,CH003,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011815,PR010533,CP016,CH007,ST05,LD00001548,RG00000739,,2025-05-30 16:35:26,2025-05-30 22:50:26,,,,qualified,abandoned,,1,0,0,0,0.0,0.0,0.0
JR0011816,PR010534,CP011,CH004,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011817,PR010535,CP005,CH002,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011818,PR010536,CP012,CH005,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011819,PR010537,CP017,CH007,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011820,PR010538,CP008,CH003,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011821,PR010539,CP006,CH002,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011822,PR010540,CP009,CH003,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011823,PR010541,CP008,CH003,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011824,PR010542,CP004,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011825,PR010542,CP001,CH001,ST04,LD00001549,,,2025-06-08 04:36:46,,,,,qualified,,,1,0,0,0,0.0,0.0,0.0
JR0011826,PR010543,CP013,CH005,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011827,PR010544,CP005,CH002,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011828,PR010545,CP002,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011829,PR010546,CP008,CH003,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011830,PR010547,CP003,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011831,PR010548,CP011,CH004,ST04,LD00001550,,,2025-10-07 06:03:28,,,,,qualified,,,1,0,0,0,0.0,0.0,0.0
JR0011832,PR010549,CP001,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011833,PR010550,CP016,CH007,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011834,PR010551,CP006,CH002,ST04,LD00001551,,,2025-03-04 06:19:16,,,,,qualified,,,1,0,0,0,0.0,0.0,0.0
JR0011835,PR010552,CP009,CH003,ST04,LD00001552,,,2025-09-22 09:50:01,,,,,qualified,,,1,0,0,0,0.0,0.0,0.0
JR0011836,PR010553,CP006,CH002,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011837,PR010554,CP008,CH003,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011838,PR010555,CP012,CH005,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011839,PR010556,CP008,CH003,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011840,PR010557,CP007,CH003,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011841,PR010558,CP002,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011842,PR010559,CP016,CH007,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011843,PR010560,CP001,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011844,PR010561,CP017,CH007,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011845,PR010562,CP005,CH002,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011846,PR010563,CP001,CH001,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011847,PR010563,CP007,CH003,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011848,PR010564,CP004,CH001,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011849,PR010565,CP003,CH001,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011850,PR010566,CP010,CH004,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011851,PR010567,CP001,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011852,PR010568,CP005,CH002,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011853,PR010569,CP002,CH001,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011854,PR010570,CP006,CH002,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011855,PR010570,CP004,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011856,PR010571,CP005,CH002,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011857,PR010572,CP008,CH003,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011858,PR010573,CP018,CH008,ST03,LD00001553,,,2025-09-29 22:26:17,,,,,unqualified,,,1,0,0,0,0.0,0.0,0.0
JR0011859,PR010573,CP007,CH003,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011860,PR010574,CP011,CH004,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011861,PR010575,CP001,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011862,PR010576,CP008,CH003,ST05,LD00001554,RG00000740,,2025-10-07 20:42:43,2025-10-08 01:01:43,,,,qualified,abandoned,,1,0,0,0,0.0,0.0,0.0
JR0011863,PR010577,CP001,CH001,ST01,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011864,PR010578,CP003,CH001,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011865,PR010579,CP009,CH003,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
JR0011866,PR010580,CP001,CH001,ST03,LD00001555,,,2025-08-10 16:34:02,,,,,unqualified,,,1,0,0,0,0.0,0.0,0.0
JR0011867,PR010581,CP013,CH005,ST02,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0
